Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Silt,Wheat,244.5362054,16.13392101,TRUE,FALSE,Sunny,141,3.633290039
East,Chalky,Cotton,591.0070888,23.54603483,FALSE,FALSE,Cloudy,75,2.91290599
South,Silt,Rice,935.8773096,31.21583444,FALSE,FALSE,Rainy,69,5.828701645
North,Sandy,Soybean,714.8609347,22.97121173,FALSE,FALSE,Cloudy,64,4.134836036
North,Silt,Cotton,370.9138758,22.74724847,TRUE,TRUE,Cloudy,141,5.019189249
North,Peaty,Rice,107.3096399,39.97617698,TRUE,TRUE,Cloudy,109,3.015429587
South,Loam,Rice,390.7530759,39.00477364,TRUE,TRUE,Sunny,141,5.811389858
West,Chalky,Maize,472.6939215,38.05794921,FALSE,TRUE,Cloudy,122,4.253068286
East,Sandy,Wheat,768.1382808,18.45225736,FALSE,FALSE,Rainy,128,4.116216715
North,Sandy,Cotton,676.8737896,33.62175533,TRUE,TRUE,Sunny,66,7.145660096
West,Chalky,Barley,834.5464803,35.04471089,TRUE,FALSE,Rainy,89,6.780626714
East,Peaty,Barley,643.7791856,27.08649778,TRUE,TRUE,Cloudy,129,6.84305052
North,Chalky,Wheat,578.8637108,27.70779315,FALSE,FALSE,Sunny,142,3.661900749
East,Silt,Rice,319.0131884,17.10206201,FALSE,FALSE,Cloudy,108,1.787777759
East,Loam,Cotton,631.0376049,35.95791704,TRUE,FALSE,Sunny,106,5.917669401
West,Silt,Barley,451.3884466,37.69383937,TRUE,TRUE,Cloudy,96,6.534745411
East,Clay,Barley,890.4256645,21.95539789,FALSE,TRUE,Sunny,80,6.82850399
North,Peaty,Soybean,783.3344491,26.67518881,FALSE,TRUE,Sunny,79,5.765575679
West,Silt,Rice,630.5687795,25.45844269,TRUE,FALSE,Sunny,87,4.433408635
South,Peaty,Wheat,389.5970492,18.36745808,FALSE,TRUE,Rainy,87,4.008611277
South,Peaty,Soybean,897.2488849,32.57313392,FALSE,TRUE,Sunny,123,6.083415178
West,Sandy,Soybean,465.6655479,25.74292443,FALSE,FALSE,Rainy,60,2.7557086
South,Sandy,Wheat,477.5328382,33.01075332,TRUE,FALSE,Sunny,72,5.462254178
East,Loam,Rice,398.698779,33.27917523,TRUE,FALSE,Cloudy,131,4.95338633
North,Loam,Wheat,776.8610245,30.18800831,FALSE,TRUE,Cloudy,138,6.12925154
East,Chalky,Barley,795.4394775,37.45442249,FALSE,TRUE,Cloudy,67,6.30447737
West,Chalky,Barley,939.3081724,19.71762836,TRUE,FALSE,Rainy,75,6.417321112
North,Chalky,Rice,259.5585489,22.19423814,TRUE,FALSE,Sunny,135,2.714737385
West,Clay,Cotton,613.3944163,18.46305833,TRUE,TRUE,Rainy,102,5.488434508
West,Silt,Barley,571.5841117,17.08054897,FALSE,TRUE,Sunny,119,4.27333957
West,Chalky,Rice,500.7480328,29.85973187,TRUE,FALSE,Rainy,77,4.178463284
East,Loam,Maize,103.6488914,29.23911069,FALSE,FALSE,Sunny,135,0.817885692
North,Chalky,Maize,642.1203617,39.09848636,TRUE,TRUE,Sunny,129,6.771928993
North,Peaty,Cotton,132.0850694,27.4772294,TRUE,FALSE,Sunny,69,2.877682821
North,Loam,Barley,816.4296515,23.58851909,TRUE,FALSE,Sunny,84,6.307092619
East,Loam,Soybean,922.8967489,24.70467455,FALSE,FALSE,Rainy,81,4.706573636
South,Loam,Cotton,527.3355024,22.74320307,TRUE,FALSE,Rainy,122,5.556149549
East,Chalky,Rice,375.2197068,18.13577278,TRUE,TRUE,Cloudy,116,5.626606403
East,Chalky,Maize,566.0074547,35.7134171,FALSE,TRUE,Rainy,87,4.822127495
West,Loam,Rice,947.3910793,16.09117504,TRUE,TRUE,Sunny,147,7.958102028
North,Clay,Cotton,172.2338826,29.77471192,TRUE,FALSE,Cloudy,131,3.08401598
North,Loam,Maize,863.1710618,17.87178707,TRUE,TRUE,Sunny,76,8.154317558
South,Clay,Cotton,900.2988646,30.26702579,FALSE,TRUE,Sunny,147,5.353401488
South,Loam,Rice,458.2345087,27.43597264,TRUE,TRUE,Rainy,83,5.210249971
West,Clay,Wheat,861.5193899,21.43736313,FALSE,FALSE,Cloudy,130,4.171733048
North,Sandy,Maize,841.3694841,39.87343439,FALSE,FALSE,Rainy,98,4.551239672
South,Clay,Barley,606.2463239,24.8382687,TRUE,FALSE,Cloudy,81,4.943493651
South,Loam,Wheat,582.4628384,15.01264775,FALSE,TRUE,Cloudy,96,3.846239804
North,Loam,Cotton,146.27766,35.318718,FALSE,FALSE,Sunny,67,1.686452394
East,Loam,Barley,694.7009567,28.23323076,TRUE,TRUE,Sunny,76,6.725658548
South,Silt,Rice,377.5505355,31.50831216,TRUE,TRUE,Sunny,101,5.249169139
North,Clay,Rice,727.8941811,34.2721819,FALSE,FALSE,Cloudy,74,3.956165243
South,Peaty,Maize,423.2011258,22.46824407,FALSE,FALSE,Sunny,70,2.746719219
West,Loam,Soybean,119.1833791,35.99007855,TRUE,TRUE,Sunny,91,4.432855587
South,Sandy,Wheat,733.3899651,36.56288051,TRUE,TRUE,Sunny,104,8.099691919
North,Loam,Rice,137.6558548,16.23282157,FALSE,FALSE,Sunny,118,0.687912762
South,Sandy,Soybean,786.1430268,16.33666566,TRUE,TRUE,Sunny,108,7.019133895
West,Peaty,Soybean,276.1270784,33.54180452,FALSE,TRUE,Cloudy,92,2.934641823
West,Sandy,Barley,535.0692591,16.41628317,TRUE,TRUE,Rainy,83,6.164342909
South,Loam,Maize,731.4118584,31.81085625,TRUE,FALSE,Rainy,123,6.441166648
South,Clay,Soybean,147.4774308,26.92538057,FALSE,FALSE,Cloudy,145,1.102772783
West,Silt,Soybean,294.08412,33.45335402,FALSE,TRUE,Cloudy,89,3.6965712
West,Peaty,Wheat,712.0769713,33.0070184,FALSE,TRUE,Cloudy,90,5.280026144
East,Chalky,Rice,639.4129737,38.68143269,FALSE,TRUE,Rainy,134,5.431246391
East,Silt,Cotton,502.7107152,17.86539943,TRUE,TRUE,Sunny,110,5.532581705
West,Clay,Soybean,478.7803466,25.72289093,TRUE,TRUE,Cloudy,106,5.705561565
South,Silt,Maize,675.0206857,27.97976011,FALSE,TRUE,Rainy,122,5.158744053
North,Peaty,Wheat,627.4793734,33.32513196,FALSE,FALSE,Sunny,126,4.239006532
South,Chalky,Soybean,701.2006968,16.23561328,FALSE,FALSE,Sunny,110,3.804621753
South,Clay,Soybean,691.4463792,19.14135161,TRUE,FALSE,Cloudy,72,5.442621487
East,Chalky,Maize,996.6487635,30.60510408,FALSE,FALSE,Rainy,78,5.681482561
East,Loam,Maize,721.9750045,19.22727728,FALSE,FALSE,Cloudy,114,3.783135749
East,Sandy,Soybean,457.3712611,34.53306687,FALSE,TRUE,Cloudy,139,4.69924797
West,Loam,Cotton,109.7677129,35.7661442,FALSE,TRUE,Sunny,73,2.493115102
West,Chalky,Maize,977.7260509,33.33176211,FALSE,FALSE,Sunny,64,6.018679779
South,Loam,Soybean,142.4570513,26.15588899,FALSE,TRUE,Sunny,131,1.820772303
South,Clay,Barley,163.4180303,21.35980481,FALSE,TRUE,Cloudy,102,2.347792467
North,Silt,Barley,622.9174537,19.13786229,FALSE,TRUE,Sunny,136,4.901117664
South,Silt,Barley,934.5667567,15.03243651,FALSE,TRUE,Cloudy,126,5.903368151
South,Chalky,Soybean,491.7100614,37.25359009,FALSE,FALSE,Cloudy,123,4.175901445
East,Silt,Rice,778.4740219,26.70829489,TRUE,FALSE,Rainy,66,6.186676655
East,Sandy,Barley,678.8936646,15.58079203,FALSE,FALSE,Sunny,119,3.575517092
East,Peaty,Soybean,363.2630246,36.08423523,TRUE,FALSE,Cloudy,76,3.679136665
East,Sandy,Wheat,575.3764795,16.57562425,TRUE,FALSE,Rainy,93,4.628093438
East,Loam,Rice,471.9491094,20.82094286,TRUE,FALSE,Sunny,144,4.72430162
North,Silt,Maize,509.7938914,15.34498783,TRUE,TRUE,Rainy,102,6.672283073
North,Clay,Maize,523.8495785,22.17905787,TRUE,FALSE,Rainy,133,4.176553979
North,Silt,Soybean,279.3288309,24.44308885,TRUE,FALSE,Rainy,138,2.971374762
East,Clay,Soybean,661.374098,23.98440279,FALSE,FALSE,Rainy,90,3.300580883
West,Loam,Maize,905.657385,38.37602893,TRUE,TRUE,Rainy,147,8.268636804
East,Clay,Maize,417.756642,28.85170856,FALSE,TRUE,Sunny,99,3.051357038
East,Clay,Rice,340.3364102,23.16425754,TRUE,TRUE,Cloudy,86,4.958381537
North,Peaty,Rice,774.4684373,29.68983991,FALSE,TRUE,Rainy,131,4.766691791
East,Chalky,Wheat,320.4788248,39.07949435,FALSE,TRUE,Rainy,106,3.49063305
North,Chalky,Wheat,797.5648991,19.58283216,TRUE,TRUE,Rainy,149,7.013127897
East,Clay,Soybean,417.8859212,31.71339369,TRUE,FALSE,Rainy,140,4.267770449
South,Sandy,Wheat,317.713765,27.08645314,FALSE,TRUE,Rainy,142,3.558284596
West,Clay,Maize,190.414357,28.99309997,FALSE,TRUE,Cloudy,80,2.263662501
West,Peaty,Wheat,295.7808054,28.02073129,FALSE,TRUE,Cloudy,87,3.221293924
North,Clay,Maize,266.2539788,18.42258217,TRUE,FALSE,Rainy,85,3.915148469
South,Loam,Cotton,461.5689088,21.26014963,FALSE,TRUE,Rainy,135,4.435478545
West,Peaty,Cotton,979.9901975,21.05681836,FALSE,FALSE,Rainy,64,4.376458393
North,Loam,Barley,667.08986,29.97734828,TRUE,TRUE,Cloudy,114,7.482235044
East,Sandy,Rice,160.6043298,17.70380717,FALSE,FALSE,Rainy,130,1.23344278
East,Chalky,Barley,163.9164747,19.59480074,TRUE,TRUE,Rainy,145,3.08960748
South,Chalky,Maize,279.7368103,26.69273243,FALSE,FALSE,Cloudy,128,1.651040341
West,Sandy,Maize,865.8464444,35.86717188,TRUE,TRUE,Cloudy,80,7.134825524
East,Silt,Barley,464.0286278,39.62580025,FALSE,FALSE,Rainy,135,3.079052901
North,Chalky,Barley,556.0764801,22.71650792,FALSE,TRUE,Rainy,83,4.295101815
East,Sandy,Cotton,362.3263928,39.82861925,TRUE,TRUE,Sunny,107,5.786367267
East,Chalky,Maize,191.3178626,26.24502967,FALSE,FALSE,Rainy,128,1.556883565
West,Chalky,Soybean,516.7102067,23.30739565,TRUE,TRUE,Cloudy,65,6.135679542
West,Chalky,Maize,603.581521,23.75803858,TRUE,FALSE,Rainy,86,4.811738969
North,Peaty,Maize,450.4045237,32.68304371,FALSE,TRUE,Sunny,149,3.809030314
South,Clay,Soybean,679.4115407,37.56952335,TRUE,TRUE,Sunny,116,6.021949064
South,Clay,Cotton,341.1839297,35.57255316,FALSE,FALSE,Sunny,82,3.287369114
East,Silt,Wheat,447.8907663,30.38935318,FALSE,FALSE,Cloudy,72,2.95791697
North,Sandy,Maize,187.1148017,36.52814305,TRUE,TRUE,Cloudy,107,4.528615626
South,Loam,Soybean,972.4196785,30.43534977,FALSE,TRUE,Cloudy,119,6.656671096
South,Peaty,Barley,827.2891945,25.19111163,FALSE,TRUE,Sunny,98,6.136673428
East,Sandy,Barley,161.9557735,38.23018307,TRUE,TRUE,Cloudy,137,4.247406134
North,Silt,Wheat,243.8501321,22.98824949,FALSE,FALSE,Cloudy,108,0.869641671
South,Peaty,Maize,567.3809842,17.01054661,FALSE,FALSE,Rainy,73,3.827762771
West,Loam,Maize,831.3866621,32.00705779,TRUE,FALSE,Rainy,61,6.109443799
West,Silt,Rice,924.3028333,25.57510353,TRUE,FALSE,Rainy,60,7.081858619
East,Sandy,Soybean,582.6052187,30.34412044,TRUE,TRUE,Sunny,117,7.266520924
East,Peaty,Barley,154.7073805,29.06561343,FALSE,FALSE,Sunny,136,1.298183608
East,Chalky,Maize,969.8685385,38.35033601,FALSE,TRUE,Sunny,72,6.69127708
East,Silt,Wheat,825.7381636,38.71582605,TRUE,TRUE,Sunny,118,7.997945237
South,Silt,Barley,653.3201184,28.6955529,FALSE,FALSE,Sunny,89,3.581149431
North,Chalky,Rice,689.817499,30.15796033,TRUE,FALSE,Sunny,116,5.757534359
East,Chalky,Wheat,530.9673901,17.35689807,TRUE,TRUE,Sunny,129,6.505086302
East,Peaty,Rice,225.1277879,16.87772894,TRUE,TRUE,Rainy,126,3.75288075
South,Loam,Cotton,367.8381975,37.71211191,TRUE,FALSE,Cloudy,70,4.645267221
East,Sandy,Soybean,537.7604363,33.46938862,FALSE,TRUE,Cloudy,108,3.973004606
East,Silt,Maize,450.8277967,30.97277138,TRUE,FALSE,Cloudy,70,4.03626876
North,Clay,Maize,652.9789061,37.14121495,FALSE,FALSE,Sunny,115,2.817433147
West,Sandy,Cotton,618.146657,24.42956531,FALSE,FALSE,Sunny,96,2.567243438
East,Clay,Maize,656.559456,33.25768076,TRUE,TRUE,Rainy,79,7.199745374
South,Peaty,Rice,842.7576219,34.49511553,FALSE,TRUE,Cloudy,127,5.283375808
North,Clay,Cotton,467.2848078,19.85090631,FALSE,TRUE,Cloudy,74,5.111330921
South,Peaty,Maize,897.111073,27.48089249,TRUE,TRUE,Sunny,71,8.446219267
North,Sandy,Rice,205.9337663,25.43755465,FALSE,FALSE,Sunny,93,1.222193475
North,Peaty,Barley,535.4748691,28.78842226,FALSE,TRUE,Rainy,141,4.656178679
East,Chalky,Soybean,698.0793289,39.51281113,FALSE,TRUE,Rainy,95,4.840577027
East,Chalky,Soybean,365.2481876,36.613514,TRUE,TRUE,Cloudy,73,5.487323451
East,Clay,Cotton,617.5940938,28.89938046,TRUE,TRUE,Rainy,122,6.362903616
West,Peaty,Barley,582.3926249,16.02965726,FALSE,TRUE,Cloudy,71,4.44629775
West,Peaty,Maize,216.3024173,38.97952203,FALSE,TRUE,Rainy,127,2.700595577
South,Loam,Rice,389.8570187,27.55236872,FALSE,TRUE,Rainy,80,3.614976761
East,Chalky,Barley,635.3917344,21.05814767,TRUE,FALSE,Cloudy,81,4.98750222
West,Silt,Maize,281.3951431,35.61564249,FALSE,FALSE,Rainy,121,1.766405108
East,Chalky,Barley,453.8979051,17.90814175,TRUE,FALSE,Sunny,73,4.45746075
West,Silt,Wheat,801.8114272,21.06151046,FALSE,FALSE,Cloudy,144,5.025217628
West,Clay,Soybean,849.7013529,18.99534388,FALSE,FALSE,Sunny,112,5.094319919
North,Clay,Cotton,699.2430874,16.39618199,TRUE,TRUE,Cloudy,132,7.018707675
East,Clay,Maize,142.3529868,38.72896836,FALSE,TRUE,Rainy,114,2.389368434
East,Loam,Soybean,832.7352133,16.24787608,TRUE,TRUE,Rainy,121,7.405869266
West,Chalky,Soybean,728.6232882,39.10820916,FALSE,TRUE,Cloudy,98,5.314015049
East,Peaty,Maize,381.0117327,24.24972715,TRUE,FALSE,Rainy,149,4.463665923
West,Peaty,Barley,289.1813616,28.21930997,FALSE,FALSE,Cloudy,62,2.568410732
East,Silt,Rice,625.9022364,30.37327183,TRUE,TRUE,Sunny,75,6.397990661
North,Sandy,Soybean,661.8124852,26.03864751,FALSE,TRUE,Sunny,114,4.943450092
East,Peaty,Barley,138.5523493,25.25545993,FALSE,TRUE,Sunny,134,3.059637709
North,Sandy,Barley,109.4889051,35.03371413,FALSE,TRUE,Rainy,108,2.686636256
South,Clay,Barley,289.4726459,31.95237412,TRUE,TRUE,Cloudy,115,4.691318129
East,Sandy,Soybean,195.3000007,34.54060082,FALSE,TRUE,Rainy,144,2.328334693
East,Chalky,Cotton,832.2210393,19.28283994,FALSE,FALSE,Rainy,71,4.458674158
East,Peaty,Wheat,447.017216,22.74471385,FALSE,TRUE,Cloudy,122,4.336616174
North,Peaty,Rice,694.7439741,27.42868356,FALSE,TRUE,Cloudy,147,4.767039121
East,Sandy,Cotton,756.5689777,33.19790908,TRUE,TRUE,Cloudy,128,6.345961654
East,Sandy,Barley,281.9764917,15.28331693,TRUE,TRUE,Rainy,66,3.486589669
West,Peaty,Barley,440.3186784,36.71785684,FALSE,TRUE,Sunny,136,3.419494936
South,Silt,Barley,655.5593682,21.42478191,TRUE,TRUE,Sunny,107,6.60284902
North,Clay,Maize,677.1847492,28.61756211,FALSE,TRUE,Rainy,134,5.281829653
West,Loam,Cotton,553.2270934,28.9257112,TRUE,FALSE,Cloudy,129,4.651449184
North,Sandy,Maize,666.0099921,37.20539951,TRUE,TRUE,Cloudy,73,7.282953317
West,Loam,Cotton,117.6972117,27.00606419,TRUE,FALSE,Sunny,107,2.388561508
South,Clay,Maize,345.4546124,29.66973669,FALSE,TRUE,Rainy,83,3.205527926
West,Clay,Rice,936.2631637,23.02103354,FALSE,TRUE,Cloudy,84,6.667960552
North,Loam,Soybean,156.3842255,37.16563965,TRUE,FALSE,Rainy,90,3.036705374
East,Loam,Cotton,100.5115325,22.06108698,TRUE,TRUE,Sunny,86,2.97952544
East,Clay,Rice,511.3544308,30.11674244,FALSE,FALSE,Cloudy,113,4.003439383
South,Clay,Maize,510.6128029,24.59953847,FALSE,FALSE,Cloudy,76,3.044917822
North,Sandy,Wheat,773.2248857,24.3278944,TRUE,FALSE,Sunny,113,6.509288192
North,Peaty,Cotton,797.5836977,33.79972428,TRUE,TRUE,Sunny,69,7.38139266
North,Chalky,Soybean,989.8345223,22.69542083,TRUE,TRUE,Sunny,92,8.683219239
South,Silt,Barley,269.1479805,22.15490899,FALSE,TRUE,Rainy,142,3.576036567
East,Chalky,Rice,751.9931451,36.76558146,FALSE,FALSE,Rainy,78,3.515563237
West,Clay,Maize,332.1336065,39.01967628,FALSE,FALSE,Rainy,78,1.963622813
South,Sandy,Barley,193.5491157,25.77248903,TRUE,TRUE,Cloudy,79,3.94428688
West,Clay,Rice,259.5223813,16.76356411,TRUE,FALSE,Cloudy,81,3.527356947
East,Silt,Maize,850.2193993,17.71283134,TRUE,FALSE,Sunny,73,6.261640157
South,Chalky,Barley,759.6791069,22.64580895,TRUE,TRUE,Rainy,101,6.014292015
East,Clay,Rice,277.0496264,18.2783775,FALSE,TRUE,Sunny,60,3.598703127
West,Silt,Maize,334.7224029,28.60198017,FALSE,TRUE,Rainy,78,3.423219756
North,Loam,Soybean,232.4973747,21.62261538,TRUE,TRUE,Rainy,108,4.747271782
North,Clay,Soybean,250.001492,20.73429596,FALSE,FALSE,Cloudy,71,1.1134881
West,Sandy,Maize,128.0735736,20.68055493,TRUE,TRUE,Sunny,61,3.759613838
North,Peaty,Barley,720.415502,24.00016921,FALSE,FALSE,Sunny,120,3.655404637
West,Chalky,Cotton,460.6633078,31.17225445,TRUE,TRUE,Cloudy,73,5.476508186
South,Clay,Barley,857.0141756,34.16568388,FALSE,TRUE,Cloudy,76,6.26952809
South,Chalky,Cotton,842.5438226,20.89672816,TRUE,TRUE,Rainy,136,7.367757154
South,Loam,Soybean,542.7196679,18.18788831,FALSE,TRUE,Cloudy,149,4.634366113
North,Sandy,Rice,871.6623331,16.48642964,FALSE,FALSE,Rainy,93,4.372256616
East,Silt,Cotton,501.6889964,20.10273294,TRUE,TRUE,Rainy,73,5.373852657
North,Chalky,Rice,571.949246,24.41793468,TRUE,TRUE,Rainy,71,5.480022376
North,Silt,Soybean,673.2875127,28.43781452,FALSE,TRUE,Cloudy,125,4.744401495
East,Loam,Maize,983.4030856,17.74093335,FALSE,TRUE,Sunny,111,6.435384829
East,Loam,Barley,171.4500161,38.53813458,FALSE,TRUE,Sunny,135,3.56167518
East,Silt,Wheat,950.6244518,23.02014876,FALSE,TRUE,Cloudy,74,5.835454118
East,Chalky,Wheat,720.1733279,35.55655186,FALSE,TRUE,Rainy,63,5.928817091
North,Chalky,Maize,321.0406161,36.01011023,TRUE,TRUE,Rainy,96,4.966130539
West,Peaty,Barley,336.9941425,33.66423155,TRUE,FALSE,Cloudy,114,4.823035152
South,Peaty,Barley,744.0758041,16.5184043,FALSE,TRUE,Rainy,84,5.196885371
West,Loam,Barley,136.2074937,25.23258399,TRUE,TRUE,Cloudy,69,2.946242054
North,Chalky,Maize,638.2902683,21.14009663,TRUE,TRUE,Sunny,106,6.070548495
East,Sandy,Wheat,568.45719,25.44813817,FALSE,TRUE,Rainy,122,4.160866665
South,Chalky,Wheat,423.3120453,37.10346495,TRUE,TRUE,Rainy,91,5.197147884
South,Sandy,Barley,280.6616502,28.19980453,TRUE,FALSE,Sunny,64,4.189929518
West,Peaty,Maize,184.6508009,26.9214982,TRUE,FALSE,Sunny,80,3.186220562
North,Sandy,Wheat,745.1079735,15.54591534,FALSE,FALSE,Rainy,136,4.626949029
North,Silt,Wheat,446.5624184,34.36154959,TRUE,FALSE,Sunny,87,5.298238191
North,Silt,Wheat,839.8529466,16.92903218,FALSE,FALSE,Cloudy,130,4.956009613
South,Silt,Soybean,248.6126568,26.10284069,TRUE,FALSE,Cloudy,117,3.735369266
West,Chalky,Cotton,926.0548111,17.33960154,TRUE,FALSE,Rainy,133,6.062473417
South,Clay,Wheat,924.4887582,28.66681653,TRUE,TRUE,Sunny,75,7.753593861
South,Silt,Wheat,138.6078758,36.53487013,TRUE,TRUE,Cloudy,130,4.704246848
East,Clay,Rice,338.4598987,15.23455326,TRUE,FALSE,Cloudy,144,3.260486974
West,Loam,Cotton,891.0405096,20.71735886,TRUE,TRUE,Sunny,141,7.86949105
East,Clay,Cotton,848.7114979,17.01482289,FALSE,TRUE,Sunny,83,5.747135703
North,Loam,Maize,136.4539164,34.74942299,TRUE,TRUE,Rainy,110,4.392182016
South,Silt,Maize,287.5532903,16.18361669,TRUE,TRUE,Rainy,104,3.96725528
West,Chalky,Cotton,418.4969119,15.08620029,TRUE,TRUE,Cloudy,102,4.176568647
North,Clay,Cotton,111.8829128,37.71003658,FALSE,TRUE,Sunny,140,2.009993317
West,Sandy,Maize,992.9459257,19.54270195,TRUE,TRUE,Rainy,69,8.094266486
South,Clay,Rice,276.540632,19.13712004,FALSE,TRUE,Sunny,70,2.866676285
West,Clay,Soybean,975.564952,25.03788818,FALSE,TRUE,Sunny,73,6.842499371
North,Peaty,Wheat,568.3589688,21.92655323,TRUE,TRUE,Cloudy,61,5.144769401
East,Peaty,Wheat,997.1231574,37.75616578,TRUE,TRUE,Cloudy,145,6.928956693
South,Clay,Wheat,411.3781308,29.36556289,FALSE,TRUE,Cloudy,105,3.627426989
East,Clay,Cotton,909.9654645,18.01030579,FALSE,TRUE,Rainy,149,6.630538199
South,Clay,Maize,112.4058088,17.33888271,FALSE,FALSE,Sunny,119,0.642882599
North,Loam,Rice,376.397874,20.48297132,FALSE,FALSE,Rainy,67,2.177799037
South,Silt,Soybean,802.6716862,17.7220496,TRUE,TRUE,Sunny,130,6.334460904
East,Sandy,Soybean,248.491158,22.85464315,TRUE,FALSE,Cloudy,69,3.500851798
South,Loam,Barley,683.904645,26.16064062,FALSE,FALSE,Rainy,122,3.698476783
North,Loam,Maize,280.2000203,21.0351862,TRUE,TRUE,Rainy,81,4.56270226
South,Clay,Soybean,952.1451923,32.16973002,FALSE,FALSE,Sunny,79,5.844552798
East,Silt,Rice,961.8580436,20.64479666,TRUE,FALSE,Sunny,130,5.841008405
North,Clay,Maize,391.7062401,32.4468545,TRUE,TRUE,Sunny,104,5.038946953
East,Sandy,Cotton,990.2705176,22.53073587,TRUE,FALSE,Cloudy,146,6.956954984
South,Loam,Wheat,385.8557369,23.4147387,FALSE,TRUE,Sunny,116,4.402618345
West,Loam,Soybean,142.2262129,25.1884941,FALSE,TRUE,Cloudy,61,1.294870886
East,Loam,Rice,937.6580238,30.92361718,FALSE,TRUE,Cloudy,139,5.986140045
South,Sandy,Cotton,895.1225986,29.37008905,FALSE,FALSE,Sunny,142,5.45807957
West,Silt,Rice,283.8386737,31.80649169,TRUE,FALSE,Cloudy,66,3.82354593
West,Silt,Barley,696.0367843,21.74903587,TRUE,FALSE,Sunny,96,5.13706768
North,Loam,Barley,793.5267898,35.11298898,TRUE,TRUE,Rainy,105,7.031957655
West,Loam,Barley,171.3682074,28.53011495,TRUE,FALSE,Cloudy,84,3.572730904
East,Chalky,Rice,559.18368,35.0601875,FALSE,FALSE,Rainy,120,3.140041097
East,Sandy,Rice,701.0823331,19.35953435,FALSE,TRUE,Cloudy,149,5.158006855
West,Sandy,Maize,412.1387931,15.57464552,TRUE,TRUE,Cloudy,86,5.087266196
South,Chalky,Cotton,804.6818529,16.19422315,TRUE,TRUE,Rainy,66,7.828867719
East,Chalky,Barley,881.9015292,37.94039891,TRUE,FALSE,Sunny,87,7.031627762
East,Loam,Barley,144.5697347,33.46005136,FALSE,FALSE,Sunny,94,1.365128386
North,Peaty,Cotton,925.1222269,18.99986723,FALSE,FALSE,Rainy,147,4.625487879
South,Loam,Rice,860.6122382,26.41135766,TRUE,FALSE,Cloudy,86,6.019613167
West,Loam,Barley,569.2535834,23.14807296,FALSE,FALSE,Rainy,112,3.30848799
South,Clay,Barley,617.2882716,19.55129042,TRUE,TRUE,Rainy,89,5.660241062
North,Chalky,Soybean,855.1580302,15.89430525,FALSE,TRUE,Rainy,86,5.062461769
North,Chalky,Wheat,323.5213695,15.35692435,FALSE,FALSE,Rainy,130,1.778075484
South,Sandy,Wheat,440.6120787,15.08905043,FALSE,TRUE,Cloudy,120,3.928033971
North,Chalky,Barley,869.9671896,27.73450622,FALSE,TRUE,Rainy,123,6.515426912
North,Chalky,Wheat,832.6903495,35.35010103,FALSE,TRUE,Cloudy,89,5.527648089
North,Sandy,Wheat,534.5240088,18.39301122,FALSE,FALSE,Cloudy,146,2.873521316
South,Silt,Barley,252.8564029,34.4925846,TRUE,FALSE,Cloudy,95,4.078438063
North,Sandy,Maize,658.757762,26.47716971,FALSE,FALSE,Sunny,90,4.57636565
West,Sandy,Maize,853.4884524,35.96078128,FALSE,FALSE,Sunny,72,5.969158275
West,Loam,Rice,791.4819018,15.97432048,FALSE,TRUE,Cloudy,107,5.360628422
East,Peaty,Maize,991.1587895,39.41528519,FALSE,FALSE,Sunny,136,5.672119423
West,Loam,Maize,821.1472352,35.01175738,FALSE,TRUE,Sunny,114,5.537895703
East,Loam,Cotton,826.4921853,39.81733243,FALSE,TRUE,Cloudy,123,5.946813958
South,Clay,Rice,377.9452609,22.43772687,FALSE,FALSE,Cloudy,79,1.268658839
North,Peaty,Wheat,350.4797123,15.54285486,TRUE,FALSE,Cloudy,135,2.736301829
West,Silt,Maize,522.286618,18.47427828,TRUE,FALSE,Sunny,110,4.791142204
East,Peaty,Soybean,699.9272129,26.47568218,FALSE,TRUE,Sunny,129,4.87671411
South,Sandy,Soybean,525.6538055,38.66899666,TRUE,FALSE,Sunny,142,5.3288834
East,Loam,Soybean,914.0350008,15.24806747,TRUE,TRUE,Sunny,102,7.593011456
North,Silt,Soybean,959.5560594,36.10759493,FALSE,FALSE,Cloudy,113,5.698735902
West,Clay,Maize,729.6201131,30.03724748,TRUE,FALSE,Rainy,130,5.484009955
South,Sandy,Soybean,559.3123414,30.03233211,TRUE,FALSE,Sunny,100,4.671620378
East,Sandy,Soybean,561.9491835,28.25887312,TRUE,TRUE,Rainy,148,5.750696725
South,Chalky,Wheat,453.8990315,21.45123834,TRUE,FALSE,Sunny,148,4.737727356
East,Sandy,Barley,702.5457236,21.39067166,FALSE,TRUE,Rainy,120,4.842776416
East,Clay,Maize,427.0007075,31.12460829,TRUE,TRUE,Sunny,64,4.892905029
North,Peaty,Cotton,222.4586164,15.89094116,TRUE,FALSE,Rainy,134,2.504122249
North,Loam,Barley,826.5008077,39.33994268,TRUE,TRUE,Sunny,149,8.241542215
